,year,survey,depth,num_cpue,accepted_name
8062,2019,SCS,64.01,16,Merluccius bilinearis
8063,2019,SCS,95.1,6,Merluccius bilinearis
8064,2019,SCS,56.69,4,Merluccius bilinearis
8065,2019,SCS,190.2,24,Merluccius bilinearis
8066,2018,SCS,131.67,2,Brosme brosme
8067,2019,SCS,155.45,2,Brosme brosme
8068,2019,SCS,113.39,2,Brosme brosme
8069,2016,SCS,248.72,2,Brosme brosme
8070,2019,SCS,235.92,2,Brosme brosme
8071,2019,SCS,217.63,2,Brosme brosme
8072,2018,SCS,151.79,6.923076923,Brosme brosme
8073,2018,SCS,193.85,2.068965517,Brosme brosme
8074,2017,SCS,171.91,2,Brosme brosme
8075,2017,SCS,194.77,2,Brosme brosme
8076,2017,SCS,210.31,2,Brosme brosme
8077,2020,SCS,173.74,2,Brosme brosme
8078,2017,SCS,190.2,2,Brosme brosme
8079,2016,SCS,144.48,2.727272727,Brosme brosme
8080,2018,SCS,194.77,4.137931034,Brosme brosme
8081,2018,SCS,281.64,6,Brosme brosme
8082,2016,SCS,181.97,3,Brosme brosme
8083,2016,SCS,183.79,2,Brosme brosme
8084,2020,SCS,192.02,4,Brosme brosme
8085,2017,SCS,109.73,5.454545455,Brosme brosme
8086,2019,SCS,287.12,3,Brosme brosme
8087,2016,SCS,187.45,2,Brosme brosme
8088,2016,SCS,463.6,2.857142857,Brosme brosme
8089,2019,SCS,793.7,5.714285714,Brosme brosme
8090,2016,SCS,250.55,2,Pollachius virens
8091,2017,SCS,205.74,4,Pollachius virens
8092,2020,SCS,141.73,295.862069,Pollachius virens
8093,2017,SCS,164.59,2,Pollachius virens
8094,2018,SCS,137.16,6.428571429,Pollachius virens
8095,2016,SCS,214.88,12.4137931,Pollachius virens
8096,2017,SCS,188.37,2,Pollachius virens
8097,2019,SCS,128.02,2,Pollachius virens
8098,2018,SCS,165.51,56.12903226,Pollachius virens
8099,2016,SCS,166.42,9.230769231,Pollachius virens
8100,2018,SCS,131.67,6,Pollachius virens
8101,2016,SCS,222.2,3,Pollachius virens
8102,2017,SCS,153.62,4,Pollachius virens
8103,2019,SCS,177.39,2,Pollachius virens
8104,2018,SCS,203,1.818181818,Pollachius virens
8105,2019,SCS,188.37,2,Pollachius virens
8106,2020,SCS,95.1,4.137931034,Pollachius virens
8107,2018,SCS,138.99,6,Pollachius virens
8108,2017,SCS,197.51,2,Pollachius virens
8109,2018,SCS,133.5,36.77419355,Pollachius virens
8110,2016,SCS,105.16,2.068965517,Pollachius virens
8111,2017,SCS,261.52,2,Pollachius virens
8112,2019,SCS,155.45,12,Pollachius virens
8113,2018,SCS,231.34,2,Pollachius virens
8114,2018,SCS,213.06,4,Pollachius virens
8115,2019,SCS,64.01,4,Pollachius virens
8116,2016,SCS,120.7,1454,Pollachius virens
8117,2017,SCS,166.42,10,Pollachius virens
8118,2016,SCS,154.53,6,Pollachius virens
8119,2017,SCS,182.88,6,Pollachius virens
8120,2020,SCS,236.83,4,Pollachius virens
8121,2016,SCS,182.88,8,Pollachius virens
8122,2017,SCS,182.88,6,Pollachius virens
8123,2020,SCS,173.74,57.27272727,Pollachius virens
8124,2016,SCS,170.08,22,Pollachius virens
8125,2019,SCS,126.19,2,Pollachius virens
8126,2016,SCS,145.39,2,Pollachius virens
8127,2017,SCS,219.46,4,Pollachius virens
8128,2017,SCS,120.7,12,Pollachius virens
8129,2020,SCS,213.97,6,Pollachius virens
8130,2019,SCS,71.32,6,Pollachius virens
8131,2016,SCS,157.28,10,Pollachius virens
8132,2020,SCS,154.53,6.206896552,Pollachius virens
8133,2016,SCS,104.24,2.068965517,Pollachius virens
8134,2019,SCS,257.86,6,Pollachius virens
8135,2020,SCS,177.39,4,Pollachius virens
8136,2016,SCS,128.02,2,Pollachius virens
8137,2017,SCS,82.3,2,Pollachius virens
8138,2018,SCS,134.42,4,Pollachius virens
8139,2016,SCS,111.56,2,Pollachius virens
8140,2017,SCS,107.9,2,Pollachius virens
8141,2019,SCS,91.44,296,Pollachius virens
8142,2020,SCS,66.75,118,Pollachius virens
8143,2016,SCS,77.72,4,Pollachius virens
8144,2017,SCS,98.76,2,Pollachius virens
8145,2019,SCS,98.76,2,Pollachius virens
8146,2016,SCS,210.31,2,Pollachius virens
8147,2016,SCS,248.72,4,Pollachius virens
8148,2016,SCS,248.72,2.068965517,Pollachius virens
8149,2017,SCS,155.45,4,Pollachius virens
8150,2018,SCS,133.5,2.4,Pollachius virens
8151,2016,SCS,81.38,36.42857143,Pollachius virens
8152,2017,SCS,118.87,8,Pollachius virens
8153,2016,SCS,89.61,18,Pollachius virens
8154,2017,SCS,126.19,12,Pollachius virens
8155,2017,SCS,122.53,6,Pollachius virens
8156,2018,SCS,80.47,5.714285714,Pollachius virens
8157,2017,SCS,142.65,8,Pollachius virens
8158,2017,SCS,148.13,34,Pollachius virens
8159,2017,SCS,144.48,38,Pollachius virens
8160,2017,SCS,91.44,6,Pollachius virens
8161,2019,SCS,73.15,2,Pollachius virens
8162,2018,SCS,137.16,6,Pollachius virens
8163,2017,SCS,89.61,2,Pollachius virens
8164,2018,SCS,133.5,4,Pollachius virens
8165,2018,SCS,92.35,2,Pollachius virens
8166,2017,SCS,137.16,6,Pollachius virens
8167,2019,SCS,224.94,10,Pollachius virens
8168,2016,SCS,80.47,310,Pollachius virens
8169,2017,SCS,62.18,5.714285714,Pollachius virens
8170,2019,SCS,287.12,14,Pollachius virens
8171,2016,SCS,82.3,76,Pollachius virens
8172,2017,SCS,195.68,2.857142857,Pollachius virens
8173,2019,SCS,329.18,14,Pollachius virens
8174,2019,SCS,338.33,2,Pollachius virens
8175,2016,SCS,87.78,1014,Pollachius virens
8176,2019,SCS,270.66,4,Pollachius virens
8177,2019,SCS,263.35,28,Pollachius virens
8178,2016,SCS,274.32,98,Pollachius virens
8179,2019,SCS,208.48,2.727272727,Pollachius virens
8180,2018,SCS,303.58,16,Pollachius virens
8181,2016,SCS,288.04,160,Pollachius virens
8182,2019,SCS,235.92,92,Pollachius virens
8183,2020,SCS,68.58,2,Pollachius virens
8184,2018,SCS,299.92,38,Pollachius virens
8185,2016,SCS,316.38,26,Pollachius virens
8186,2019,SCS,215.8,12,Pollachius virens
8187,2018,SCS,197.51,32.72727273,Pollachius virens
8188,2016,SCS,335.58,12,Pollachius virens
8189,2019,SCS,217.63,30,Pollachius virens
8190,2020,SCS,167.34,2,Pollachius virens
8191,2018,SCS,250.55,8,Pollachius virens
8192,2019,SCS,173.74,10,Pollachius virens
8193,2020,SCS,170.08,4,Pollachius virens
8194,2018,SCS,213.97,20,Pollachius virens
8195,2019,SCS,217.63,6,Pollachius virens
8196,2018,SCS,151.79,159.2307692,Pollachius virens
8197,2019,SCS,210.31,6,Pollachius virens
8198,2020,SCS,143.56,40,Pollachius virens
8199,2018,SCS,194.77,14,Pollachius virens
8200,2020,SCS,142.65,2,Pollachius virens
8201,2016,SCS,181.05,10,Pollachius virens
8202,2019,SCS,223.11,20,Pollachius virens
8203,2018,SCS,217.63,10,Pollachius virens
8204,2016,SCS,189.28,8,Pollachius virens
8205,2019,SCS,148.13,4,Pollachius virens
8206,2018,SCS,191.11,22,Pollachius virens
8207,2020,SCS,85.95,2,Pollachius virens
8208,2018,SCS,152.7,20,Pollachius virens
8209,2020,SCS,95.1,2,Pollachius virens
8210,2018,SCS,136.25,25.38461538,Pollachius virens
8211,2019,SCS,170.08,4,Pollachius virens
8212,2020,SCS,103.33,2,Pollachius virens
8213,2018,SCS,163.68,2,Pollachius virens
8214,2017,SCS,126.19,2,Pollachius virens
8215,2020,SCS,152.7,2,Pollachius virens
8216,2018,SCS,148.13,4,Pollachius virens
8217,2016,SCS,78.64,2,Pollachius virens
8218,2017,SCS,96.93,1.935483871,Pollachius virens
8219,2020,SCS,164.59,10,Pollachius virens
8220,2016,SCS,76.81,2,Pollachius virens
8221,2020,SCS,115.21,4,Pollachius virens
8222,2017,SCS,190.2,40,Pollachius virens
8223,2020,SCS,126.19,4,Pollachius virens
8224,2017,SCS,192.02,44,Pollachius virens
8225,2020,SCS,86.87,14,Pollachius virens
8226,2017,SCS,215.8,56,Pollachius virens
8227,2020,SCS,70.41,2,Pollachius virens
8228,2017,SCS,171.91,80,Pollachius virens
8229,2017,SCS,194.77,18,Pollachius virens
8230,2017,SCS,252.37,32,Pollachius virens
8231,2016,SCS,85.95,37.14285714,Pollachius virens
8232,2017,SCS,210.31,14,Pollachius virens
8233,2019,SCS,71.32,2,Pollachius virens
8234,2020,SCS,167.34,2,Pollachius virens
8235,2020,SCS,188.37,21.6,Pollachius virens
8236,2016,SCS,98.76,4,Pollachius virens
8237,2017,SCS,216.71,16,Pollachius virens
8238,2020,SCS,173.74,118,Pollachius virens
8239,2020,SCS,194.77,48,Pollachius virens
8240,2016,SCS,194.77,4,Pollachius virens
8241,2016,SCS,192.02,4.137931034,Pollachius virens
8242,2017,SCS,190.2,38,Pollachius virens
8243,2018,SCS,137.16,2,Pollachius virens
8244,2016,SCS,145.39,20,Pollachius virens
8245,2019,SCS,133.5,8,Pollachius virens
8246,2020,SCS,55.78,2,Pollachius virens
8247,2016,SCS,151.79,3,Pollachius virens
8248,2017,SCS,269.75,79.35483871,Pollachius virens
8249,2019,SCS,107.9,2,Pollachius virens
8250,2020,SCS,117.96,2,Pollachius virens
8251,2016,SCS,149.96,36,Pollachius virens
8252,2017,SCS,290.78,14,Pollachius virens
8253,2019,SCS,190.2,2,Pollachius virens
8254,2020,SCS,175.56,10,Pollachius virens
8255,2018,SCS,164.59,42,Pollachius virens
8256,2016,SCS,144.48,40.90909091,Pollachius virens
8257,2017,SCS,314.55,48,Pollachius virens
8258,2019,SCS,87.78,6,Pollachius virens
8259,2018,SCS,194.77,4.137931034,Pollachius virens
8260,2016,SCS,166.42,436,Pollachius virens
8261,2017,SCS,321.87,34,Pollachius virens
8262,2018,SCS,163.68,18,Pollachius virens
8263,2016,SCS,170.99,36,Pollachius virens
8264,2017,SCS,263.35,97.24137931,Pollachius virens
8265,2018,SCS,281.64,20,Pollachius virens
8266,2016,SCS,113.39,2,Pollachius virens
8267,2017,SCS,287.12,20,Pollachius virens
8268,2018,SCS,213.06,12,Pollachius virens
8269,2016,SCS,203,58,Pollachius virens
8270,2017,SCS,170.08,16,Pollachius virens
8271,2018,SCS,218.54,8,Pollachius virens
8272,2016,SCS,213.97,357.9310345,Pollachius virens
8273,2019,SCS,182.88,30,Pollachius virens
8274,2016,SCS,181.97,21,Pollachius virens
8275,2017,SCS,80.47,27,Pollachius virens
8276,2019,SCS,166.42,3,Pollachius virens
8277,2016,SCS,185.62,46,Pollachius virens
8278,2017,SCS,65.84,3,Pollachius virens
8279,2019,SCS,164.59,18,Pollachius virens
8280,2020,SCS,89.61,2,Pollachius virens
8281,2016,SCS,215.8,19.35483871,Pollachius virens
8282,2016,SCS,183.79,6,Pollachius virens
8283,2018,SCS,90.53,4,Pollachius virens
8284,2016,SCS,234.09,22,Pollachius virens
8285,2018,SCS,124.36,2,Pollachius virens
8286,2019,SCS,95.1,4,Pollachius virens
8287,2019,SCS,84.12,2,Pollachius virens
8288,2018,SCS,135.33,6,Pollachius virens
8289,2016,SCS,300.84,6,Pollachius virens
8290,2018,SCS,192.02,2,Pollachius virens
8291,2019,SCS,80.47,12,Pollachius virens
8292,2017,SCS,100.58,2,Pollachius virens
8293,2016,SCS,80.47,4,Pollachius virens
8294,2019,SCS,89.61,20,Pollachius virens
8295,2016,SCS,90.53,2,Pollachius virens
8296,2019,SCS,99.67,2,Pollachius virens
8297,2020,SCS,168.25,6,Pollachius virens
8298,2017,SCS,80.47,16,Pollachius virens
8299,2019,SCS,104.24,2,Pollachius virens
8300,2020,SCS,225.86,36,Pollachius virens
8301,2016,SCS,128.02,90,Pollachius virens
8302,2020,SCS,196.6,8,Pollachius virens
8303,2016,SCS,134.42,12,Pollachius virens
8304,2017,SCS,184.71,40,Pollachius virens
8305,2019,SCS,93.27,24,Pollachius virens
8306,2020,SCS,192.02,6,Pollachius virens
8307,2016,SCS,140.82,8,Pollachius virens
8308,2019,SCS,95.1,8,Pollachius virens
8309,2020,SCS,203,18,Pollachius virens
8310,2016,SCS,156.36,4,Pollachius virens
8311,2020,SCS,241.4,14,Pollachius virens
8312,2017,SCS,109.73,8.181818182,Pollachius virens
8313,2020,SCS,313.64,80,Pollachius virens
8314,2017,SCS,67.67,3,Pollachius virens
8315,2019,SCS,115.21,2,Pollachius virens
8316,2020,SCS,223.11,34,Pollachius virens
8317,2017,SCS,78.64,6,Pollachius virens
8318,2020,SCS,265.18,20,Pollachius virens
8319,2016,SCS,57.61,4,Pollachius virens
8320,2020,SCS,279.81,108,Pollachius virens
8321,2019,SCS,115.21,4,Pollachius virens
8322,2020,SCS,288.04,62,Pollachius virens
8323,2019,SCS,95.1,16,Pollachius virens
8324,2020,SCS,166.42,2,Pollachius virens
8325,2019,SCS,80.47,2,Pollachius virens
8326,2020,SCS,64.01,2,Pollachius virens
8327,2019,SCS,91.44,2,Pollachius virens
8328,2017,SCS,91.44,3,Pollachius virens
8329,2020,SCS,72.24,8,Pollachius virens
8330,2017,SCS,226.77,4,Pollachius virens
8331,2019,SCS,98.76,48,Pollachius virens
8332,2017,SCS,113.39,2.4,Pollachius virens
8333,2019,SCS,118.87,4,Pollachius virens
8334,2020,SCS,124.36,44,Pollachius virens
8335,2020,SCS,197.51,4,Pollachius virens
8336,2020,SCS,230.43,16,Pollachius virens
8337,2019,SCS,109.73,34,Pollachius virens
8338,2020,SCS,111.56,4,Pollachius virens
8339,2020,SCS,87.78,2,Pollachius virens
8340,2017,SCS,113.39,12,Pollachius virens
8341,2019,SCS,98.76,2,Pollachius virens
8342,2020,SCS,93.27,5.714285714,Pollachius virens
8343,2016,SCS,119.79,9,Pollachius virens
8344,2020,SCS,128.93,2.857142857,Pollachius virens
8345,2017,SCS,82.3,15,Pollachius virens
8346,2019,SCS,76.81,4,Pollachius virens
8347,2017,SCS,85.95,4,Pollachius virens
8348,2019,SCS,113.39,2,Pollachius virens
8349,2019,SCS,135.33,2,Pollachius virens
8350,2017,SCS,138.99,8.181818182,Pollachius virens
8351,2017,SCS,148.13,106,Pollachius virens
8352,2017,SCS,153.62,2,Pollachius virens
8353,2017,SCS,115.21,4,Pollachius virens
8354,2019,SCS,111.56,6,Pollachius virens
8355,2016,SCS,214.88,2,Pollachius virens
8356,2020,SCS,183.79,2,Pollachius virens
8357,2020,SCS,206.65,2.222222222,Pollachius virens
8358,2020,SCS,95.1,64,Pollachius virens
8359,2016,SCS,291.69,4,Pollachius virens
8360,2019,SCS,91.44,2,Pollachius virens
8361,2016,SCS,62.18,2,Pollachius virens
8362,2019,SCS,133.5,2,Pollachius virens
8363,2020,SCS,456.29,8,Pollachius virens
8364,2019,SCS,226.77,13.33333333,Pollachius virens
8365,2017,SCS,148.13,6,Pollachius virens
8366,2016,SCS,222.2,2,Pollachius virens
8367,2016,SCS,130.76,16,Pollachius virens
8368,2017,SCS,122.53,2,Pollachius virens
8369,2016,SCS,144.48,2,Pollachius virens
8370,2019,SCS,27.43,2,Pollachius virens
8371,2019,SCS,64.01,2,Pollachius virens
8372,2017,SCS,102.41,24,Pollachius virens
8373,2016,SCS,53.04,4,Pollachius virens
8374,2017,SCS,67.67,2,Pollachius virens
8375,2020,SCS,405.99,2,Pollachius virens
8376,2016,SCS,235,6,Pollachius virens
8377,2016,SCS,224.94,14,Pollachius virens
8378,2016,SCS,189.28,2,Pollachius virens
8379,2016,SCS,75.9,2,Pollachius virens
8380,2019,SCS,144.48,40.8,Pollachius virens
8381,2020,SCS,116.13,228,Pollachius virens
8382,2016,SCS,73.15,2,Pollachius virens
8383,2020,SCS,191.11,180,Pollachius virens
8384,2019,SCS,148.13,4,Pollachius virens
8385,2020,SCS,213.97,145.7142857,Pollachius virens
8386,2017,SCS,54.86,8,Pollachius virens
8387,2020,SCS,62.18,2,Pollachius virens
8388,2016,SCS,102.41,2,Pollachius virens
8389,2017,SCS,133.5,36,Pollachius virens
8390,2016,SCS,109.73,54,Pollachius virens
8391,2016,SCS,143.56,8,Pollachius virens
8392,2016,SCS,110.64,4,Pollachius virens
8393,2016,SCS,114.3,2,Pollachius virens
8394,2019,SCS,177.39,2,Pollachius virens
8395,2017,SCS,71.32,2,Pollachius virens
8396,2016,SCS,141.73,2,Pollachius virens
8397,2017,SCS,122.53,6,Pollachius virens
8398,2016,SCS,145.39,2,Pollachius virens
8399,2016,SCS,93.27,18,Pollachius virens
8400,2016,SCS,87.78,2,Pollachius virens
8401,2016,SCS,69.49,4,Pollachius virens
8402,2016,SCS,111.56,2,Pollachius virens
8403,2016,SCS,90.53,2,Pollachius virens
8404,2016,SCS,52.12,2,Pollachius virens
8405,2016,SCS,52.12,2,Pollachius virens
8406,2017,SCS,119.79,2,Pollachius virens
8407,2017,SCS,81.38,4,Pollachius virens
8408,2017,SCS,90.53,6,Pollachius virens
8409,2017,SCS,64.92,2,Pollachius virens
8410,2017,SCS,68.58,2.068965517,Pollachius virens
8411,2019,SCS,442.57,2,Pollachius virens
8412,2019,SCS,301.75,4.137931034,Pollachius virens
8413,2016,SCS,140.82,4,Pollachius virens
8414,2019,SCS,135.33,150,Pollachius virens
8415,2019,SCS,733.35,2.727272727,Pollachius virens
8416,2017,SCS,54.86,4,Microgadus tomcod
8417,2016,SCS,44.81,88,Microgadus tomcod
8418,2016,SCS,44.81,140,Microgadus tomcod
8419,2018,SCS,47.55,40,Microgadus tomcod
8420,2020,SCS,236.83,4,Merluccius albidus
8421,2020,SCS,255.12,2,Merluccius albidus
8422,2020,SCS,252.37,12,Merluccius albidus
8423,2020,SCS,188.37,2.4,Merluccius albidus
8424,2020,SCS,117.04,2,Merluccius albidus
8425,2016,SCS,327.36,2,Merluccius albidus
8426,2016,SCS,273.41,2,Merluccius albidus
8427,2016,SCS,152.7,2,Merluccius albidus
8428,2019,SCS,793.7,2.857142857,Merluccius albidus
8429,2016,SCS,130.76,2,Hippoglossus hippoglossus
8430,2018,SCS,137.16,2.142857143,Hippoglossus hippoglossus
8431,2019,SCS,128.02,6,Hippoglossus hippoglossus
8432,2018,SCS,131.67,2,Hippoglossus hippoglossus
8433,2017,SCS,153.62,2,Hippoglossus hippoglossus
8434,2016,SCS,118.87,4,Hippoglossus hippoglossus
8435,2020,SCS,95.1,4.137931034,Hippoglossus hippoglossus
8436,2018,SCS,138.99,4,Hippoglossus hippoglossus
8437,2020,SCS,78.64,2,Hippoglossus hippoglossus
8438,2018,SCS,133.5,1.935483871,Hippoglossus hippoglossus
8439,2020,SCS,97.84,2,Hippoglossus hippoglossus
8440,2016,SCS,143.56,2,Hippoglossus hippoglossus
8441,2016,SCS,88.7,4,Hippoglossus hippoglossus
8442,2019,SCS,126.19,4,Hippoglossus hippoglossus
8443,2020,SCS,130.76,6,Hippoglossus hippoglossus
8444,2016,SCS,84.12,7.2,Hippoglossus hippoglossus
8445,2017,SCS,120.7,4,Hippoglossus hippoglossus
8446,2016,SCS,83.21,2,Hippoglossus hippoglossus
8447,2019,SCS,71.32,8,Hippoglossus hippoglossus
8448,2018,SCS,158.19,2,Hippoglossus hippoglossus
8449,2016,SCS,111.56,2,Hippoglossus hippoglossus
8450,2017,SCS,107.9,6,Hippoglossus hippoglossus
8451,2020,SCS,66.75,4,Hippoglossus hippoglossus
8452,2016,SCS,77.72,18,Hippoglossus hippoglossus
8453,2017,SCS,98.76,4,Hippoglossus hippoglossus
8454,2020,SCS,69.49,4,Hippoglossus hippoglossus
8455,2018,SCS,106.98,4,Hippoglossus hippoglossus
8456,2017,SCS,84.12,2,Hippoglossus hippoglossus
8457,2020,SCS,252.37,4,Hippoglossus hippoglossus
8458,2018,SCS,133.5,2,Hippoglossus hippoglossus
8459,2018,SCS,133.5,4.8,Hippoglossus hippoglossus
8460,2016,SCS,81.38,4.285714286,Hippoglossus hippoglossus
8461,2017,SCS,118.87,6,Hippoglossus hippoglossus
8462,2017,SCS,126.19,2,Hippoglossus hippoglossus
8463,2020,SCS,67.67,2,Hippoglossus hippoglossus
8464,2016,SCS,89.61,2,Hippoglossus hippoglossus
8465,2017,SCS,120.7,2,Hippoglossus hippoglossus
8466,2018,SCS,80.47,2.857142857,Hippoglossus hippoglossus
8467,2017,SCS,142.65,2,Hippoglossus hippoglossus
8468,2019,SCS,80.47,4,Hippoglossus hippoglossus
8469,2018,SCS,118.87,32,Hippoglossus hippoglossus
8470,2017,SCS,89.61,4,Hippoglossus hippoglossus
8471,2020,SCS,102.41,2,Hippoglossus hippoglossus
8472,2018,SCS,92.35,12,Hippoglossus hippoglossus
8473,2017,SCS,137.16,2,Hippoglossus hippoglossus
8474,2020,SCS,263.35,10,Hippoglossus hippoglossus
8475,2018,SCS,88.7,4,Hippoglossus hippoglossus
8476,2020,SCS,202.08,18,Hippoglossus hippoglossus
8477,2017,SCS,195.68,2.857142857,Hippoglossus hippoglossus
8478,2020,SCS,180.14,6,Hippoglossus hippoglossus
8479,2018,SCS,70.41,12,Hippoglossus hippoglossus
8480,2017,SCS,73.15,2,Hippoglossus hippoglossus
8481,2017,SCS,78.64,2,Hippoglossus hippoglossus
8482,2020,SCS,68.58,4,Hippoglossus hippoglossus
8483,2017,SCS,69.49,2,Hippoglossus hippoglossus
8484,2017,SCS,67.67,5.806451613,Hippoglossus hippoglossus
8485,2016,SCS,56.69,2.068965517,Hippoglossus hippoglossus
8486,2020,SCS,142.65,2,Hippoglossus hippoglossus
8487,2016,SCS,181.05,4,Hippoglossus hippoglossus
8488,2020,SCS,149.05,2,Hippoglossus hippoglossus
8489,2016,SCS,81.38,4,Hippoglossus hippoglossus
8490,2020,SCS,95.1,2,Hippoglossus hippoglossus
8491,2020,SCS,103.33,4,Hippoglossus hippoglossus
8492,2016,SCS,60.35,2,Hippoglossus hippoglossus
8493,2020,SCS,88.7,12,Hippoglossus hippoglossus
8494,2018,SCS,106.98,2,Hippoglossus hippoglossus
8495,2018,SCS,100.58,2,Hippoglossus hippoglossus
8496,2019,SCS,76.81,2,Hippoglossus hippoglossus
8497,2020,SCS,86.87,26,Hippoglossus hippoglossus
8498,2020,SCS,70.41,16,Hippoglossus hippoglossus
8499,2016,SCS,69.49,4,Hippoglossus hippoglossus
8500,2018,SCS,78.64,2,Hippoglossus hippoglossus
8501,2016,SCS,98.76,2,Hippoglossus hippoglossus
8502,2018,SCS,88.7,2.857142857,Hippoglossus hippoglossus
8503,2018,SCS,104.24,2,Hippoglossus hippoglossus
8504,2020,SCS,72.24,8,Hippoglossus hippoglossus
8505,2020,SCS,55.78,2,Hippoglossus hippoglossus
8506,2019,SCS,84.12,8.571428571,Hippoglossus hippoglossus
8507,2019,SCS,98.76,6,Hippoglossus hippoglossus
8508,2020,SCS,89.61,2,Hippoglossus hippoglossus
8509,2018,SCS,111.56,4,Hippoglossus hippoglossus
8510,2018,SCS,77.72,6,Hippoglossus hippoglossus
8511,2019,SCS,60.35,2,Hippoglossus hippoglossus
8512,2018,SCS,90.53,8,Hippoglossus hippoglossus
8513,2016,SCS,183.79,2,Hippoglossus hippoglossus
8514,2019,SCS,95.1,8,Hippoglossus hippoglossus
8515,2019,SCS,84.12,2,Hippoglossus hippoglossus
8516,2019,SCS,90.53,6,Hippoglossus hippoglossus
8517,2016,SCS,62.18,4.444444444,Hippoglossus hippoglossus
8518,2019,SCS,80.47,6,Hippoglossus hippoglossus
8519,2019,SCS,67.67,4,Hippoglossus hippoglossus
8520,2016,SCS,80.47,14,Hippoglossus hippoglossus
8521,2016,SCS,90.53,14,Hippoglossus hippoglossus
8522,2019,SCS,99.67,12,Hippoglossus hippoglossus
8523,2017,SCS,80.47,4,Hippoglossus hippoglossus
8524,2016,SCS,128.02,6,Hippoglossus hippoglossus
8525,2016,SCS,134.42,4,Hippoglossus hippoglossus
8526,2016,SCS,140.82,2,Hippoglossus hippoglossus
8527,2019,SCS,84.12,2,Hippoglossus hippoglossus
8528,2016,SCS,63.09,2,Hippoglossus hippoglossus
8529,2019,SCS,111.56,12,Hippoglossus hippoglossus
8530,2016,SCS,119.79,4,Hippoglossus hippoglossus
8531,2017,SCS,78.64,2,Hippoglossus hippoglossus
8532,2017,SCS,71.32,6,Hippoglossus hippoglossus
8533,2019,SCS,115.21,2,Hippoglossus hippoglossus
8534,2017,SCS,89.61,2,Hippoglossus hippoglossus
8535,2019,SCS,95.1,2,Hippoglossus hippoglossus
8536,2017,SCS,89.61,4,Hippoglossus hippoglossus
8537,2019,SCS,91.44,2,Hippoglossus hippoglossus
8538,2020,SCS,72.24,4,Hippoglossus hippoglossus
8539,2016,SCS,162.76,2,Hippoglossus hippoglossus
8540,2016,SCS,138.07,2,Hippoglossus hippoglossus
8541,2016,SCS,161.85,4,Hippoglossus hippoglossus
8542,2020,SCS,87.78,8,Hippoglossus hippoglossus
8543,2017,SCS,113.39,2,Hippoglossus hippoglossus
8544,2017,SCS,120.7,4,Hippoglossus hippoglossus
8545,2019,SCS,76.81,4,Hippoglossus hippoglossus
8546,2020,SCS,92.35,2,Hippoglossus hippoglossus
8547,2019,SCS,102.41,2,Hippoglossus hippoglossus
